,match_ratio,sim,method,seed,elapsed,converged,n_iter,score
0,0.5174825174825175,0,GM,2230040131,0.10965299606323242,False,30,0
1,0.7902097902097902,0,BGM,2230040131,0.11017990112304688,False,30,0
2,0.3706293706293706,1,GM,3359598531,0.12067985534667969,False,30,0
3,0.7762237762237763,1,BGM,3359598531,0.11470890045166016,False,30,0
4,0.3356643356643357,2,GM,3697961132,0.10355782508850098,True,25,0
5,0.7762237762237763,2,BGM,3697961132,0.11649894714355469,False,30,0
6,0.46853146853146854,3,GM,921458799,0.11968207359313965,False,30,0
7,0.7762237762237763,3,BGM,921458799,0.13425016403198242,False,30,0
8,0.4755244755244755,4,GM,3168232762,0.11783695220947266,False,30,0
9,0.7902097902097902,4,BGM,3168232762,0.11646080017089844,False,30,0
10,0.48951048951048953,5,GM,3822688476,0.1268019676208496,False,30,0
11,0.7622377622377622,5,BGM,3822688476,0.11150217056274414,False,30,0
12,0.5384615384615384,6,GM,1222305289,0.12189507484436035,False,30,0
13,0.7762237762237763,6,BGM,1222305289,0.11114001274108887,False,30,0
14,0.4755244755244755,7,GM,1671027807,0.1202239990234375,False,30,0
15,0.7902097902097902,7,BGM,1671027807,0.1190497875213623,False,30,0
16,0.4755244755244755,8,GM,2801816337,0.11766314506530762,False,30,0
17,0.7622377622377622,8,BGM,2801816337,0.11437296867370605,False,30,0
18,0.4825174825174825,9,GM,3042825456,0.11496496200561523,False,30,0
19,0.7692307692307693,9,BGM,3042825456,0.11722016334533691,False,30,0
20,0.5524475524475524,10,GM,2746306864,0.11935687065124512,False,30,0
21,0.7832167832167832,10,BGM,2746306864,0.11668109893798828,False,30,0
22,0.5384615384615384,11,GM,3993066987,0.11702203750610352,False,30,0
23,0.7692307692307693,11,BGM,3993066987,0.11443018913269043,False,30,0
24,0.5104895104895105,12,GM,4198154233,0.11989402770996094,False,30,0
25,0.7762237762237763,12,BGM,4198154233,0.11534905433654785,False,30,0
26,0.4825174825174825,13,GM,754521833,0.11886811256408691,False,30,0
27,0.7692307692307693,13,BGM,754521833,0.0952749252319336,False,30,0
28,0.5104895104895105,14,GM,256660449,0.10037803649902344,False,30,0
29,0.7692307692307693,14,BGM,256660449,0.09857368469238281,False,30,0
30,0.5244755244755245,15,GM,1048418531,0.10467290878295898,False,30,0
31,0.7762237762237763,15,BGM,1048418531,0.10446786880493164,False,30,0
32,0.3706293706293706,16,GM,1875569367,0.05269289016723633,True,15,0
33,0.7902097902097902,16,BGM,1875569367,0.0978238582611084,False,30,0
34,0.40559440559440557,17,GM,3366179788,0.10652327537536621,False,30,0
35,0.7622377622377622,17,BGM,3366179788,0.11295318603515625,False,30,0
36,0.5594405594405595,18,GM,104073584,0.12191319465637207,False,30,0
37,0.7832167832167832,18,BGM,104073584,0.09660696983337402,False,30,0
38,0.5734265734265734,19,GM,1615621701,0.11992096900939941,False,30,0
39,0.7622377622377622,19,BGM,1615621701,0.1118001937866211,False,30,0
40,0.5664335664335665,20,GM,3816707129,0.12336087226867676,False,30,0
41,0.7902097902097902,20,BGM,3816707129,0.1137840747833252,False,30,0
42,0.4755244755244755,21,GM,2067678494,0.12066030502319336,False,30,0
43,0.7762237762237763,21,BGM,2067678494,0.1129770278930664,False,30,0
44,0.48951048951048953,22,GM,3466117780,0.1202850341796875,False,30,0
45,0.7832167832167832,22,BGM,3466117780,0.1053612232208252,False,30,0
46,0.48951048951048953,23,GM,1203979393,0.12074804306030273,False,30,0
47,0.7972027972027972,23,BGM,1203979393,0.11790204048156738,False,30,0
48,0.46853146853146854,24,GM,4089800711,0.12127208709716797,False,30,0
49,0.7692307692307693,24,BGM,4089800711,0.11571717262268066,False,30,0
50,0.46853146853146854,25,GM,2566721038,0.12331509590148926,False,30,0
51,0.7622377622377622,25,BGM,2566721038,0.11846089363098145,False,30,0
52,0.5034965034965035,26,GM,2151244196,0.12439203262329102,False,30,0
53,0.7692307692307693,26,BGM,2151244196,0.1109926700592041,False,30,0
54,0.5454545454545454,27,GM,3060224306,0.12247896194458008,False,30,0
55,0.7762237762237763,27,BGM,3060224306,0.11310315132141113,False,30,0
56,0.38461538461538464,28,GM,730151996,0.1202080249786377,False,30,0
57,0.7902097902097902,28,BGM,730151996,0.11533498764038086,False,30,0
58,0.5244755244755245,29,GM,4234997423,0.1163320541381836,False,30,0
59,0.7692307692307693,29,BGM,4234997423,0.11376523971557617,False,30,0
60,0.5734265734265734,30,GM,726030771,0.11878108978271484,False,30,0
61,0.7972027972027972,30,BGM,726030771,0.11540007591247559,False,30,0
62,0.5174825174825175,31,GM,2030321775,0.10972118377685547,False,30,0
63,0.8041958041958042,31,BGM,2030321775,0.11824703216552734,False,30,0
64,0.38461538461538464,32,GM,269742601,0.11747598648071289,False,30,0
65,0.7832167832167832,32,BGM,269742601,0.11505699157714844,False,30,0
66,0.4755244755244755,33,GM,350270124,0.11772894859313965,False,30,0
67,0.7692307692307693,33,BGM,350270124,0.11698412895202637,False,30,0
68,0.48951048951048953,34,GM,1547452801,0.11718201637268066,False,30,0
69,0.7902097902097902,34,BGM,1547452801,0.11347103118896484,False,30,0
70,0.4965034965034965,35,GM,3878251139,0.11846399307250977,False,30,0
71,0.7762237762237763,35,BGM,3878251139,0.1253950595855713,False,30,0
72,0.5454545454545454,36,GM,1474348694,0.12914586067199707,False,30,0
73,0.7762237762237763,36,BGM,1474348694,0.11806201934814453,False,30,0
74,0.48951048951048953,37,GM,3187673862,0.11876988410949707,False,30,0
75,0.7832167832167832,37,BGM,3187673862,0.11512899398803711,False,30,0
