,match_ratio,sim,method,seed,elapsed,converged,n_iter,score
0,0.4666666666666667,0,GM,101926953,0.20739507675170898,False,30,0
1,0.5722222222222222,0,BGM,101926953,0.09648776054382324,True,14,0
2,0.39444444444444443,1,GM,317038849,0.162214994430542,True,24,0
3,0.6055555555555555,1,BGM,317038849,0.18205523490905762,True,28,0
4,0.4388888888888889,2,GM,1620844468,0.1972339153289795,False,30,0
5,0.5666666666666667,2,BGM,1620844468,0.09515881538391113,True,14,0
6,0.42777777777777776,3,GM,2927802885,0.19574928283691406,False,30,0
7,0.6,3,BGM,2927802885,0.19362688064575195,True,28,0
8,0.4222222222222222,4,GM,2047073677,0.2107219696044922,True,24,0
9,0.6111111111111112,4,BGM,2047073677,0.19512581825256348,True,28,0
10,0.48333333333333334,5,GM,3638101168,0.1871190071105957,True,26,0
11,0.5777777777777777,5,BGM,3638101168,0.10291409492492676,True,14,0
12,0.4222222222222222,6,GM,4270781539,0.22544288635253906,True,29,0
13,0.6111111111111112,6,BGM,4270781539,0.2087700366973877,False,30,0
14,0.42777777777777776,7,GM,4079338692,0.21979308128356934,False,30,0
15,0.6,7,BGM,4079338692,0.20082998275756836,True,28,0
16,0.4222222222222222,8,GM,3759022194,0.17055368423461914,True,23,0
17,0.5611111111111111,8,BGM,3759022194,0.10458207130432129,True,14,0
18,0.43333333333333335,9,GM,2336267478,0.20551705360412598,True,29,0
19,0.5888888888888889,9,BGM,2336267478,0.18337488174438477,True,28,0
20,0.5,10,GM,569801201,0.2380061149597168,False,30,0
21,0.5944444444444444,10,BGM,569801201,0.20206999778747559,True,28,0
22,0.45,11,GM,2667823008,0.20572972297668457,False,30,0
23,0.5666666666666667,11,BGM,2667823008,0.10278916358947754,True,14,0
24,0.4777777777777778,12,GM,3387195784,0.20703792572021484,False,30,0
25,0.6111111111111112,12,BGM,3387195784,0.18523001670837402,True,28,0
26,0.45555555555555555,13,GM,3711012158,0.22184491157531738,False,30,0
27,0.5555555555555556,13,BGM,3711012158,0.09369301795959473,True,14,0
28,0.42777777777777776,14,GM,3333936680,0.21295928955078125,False,30,0
29,0.6,14,BGM,3333936680,0.17534208297729492,True,26,0
30,0.4166666666666667,15,GM,2935019952,0.19827508926391602,False,30,0
31,0.5666666666666667,15,BGM,2935019952,0.09927201271057129,True,14,0
32,0.43333333333333335,16,GM,649990739,0.21579384803771973,False,30,0
33,0.5666666666666667,16,BGM,649990739,0.09581828117370605,True,14,0
34,0.42777777777777776,17,GM,3603328423,0.20412898063659668,False,30,0
35,0.5722222222222222,17,BGM,3603328423,0.0969390869140625,True,14,0
36,0.43333333333333335,18,GM,1009837050,0.2130570411682129,False,30,0
37,0.6055555555555555,18,BGM,1009837050,0.19356799125671387,True,28,0
38,0.38333333333333336,19,GM,2667577547,0.13503217697143555,True,19,0
39,0.5722222222222222,19,BGM,2667577547,0.10403013229370117,True,14,0
40,0.37777777777777777,20,GM,1293837932,0.15459585189819336,True,23,0
41,0.5611111111111111,20,BGM,1293837932,0.10649394989013672,True,14,0
42,0.43333333333333335,21,GM,2917117361,0.20293927192687988,True,30,0
43,0.5833333333333334,21,BGM,2917117361,0.18065714836120605,True,28,0
44,0.4111111111111111,22,GM,1430063784,0.14448833465576172,True,21,0
45,0.6,22,BGM,1430063784,0.19567584991455078,True,28,0
46,0.4444444444444444,23,GM,3941281437,0.20095610618591309,False,30,0
47,0.5944444444444444,23,BGM,3941281437,0.17006683349609375,True,26,0
48,0.48333333333333334,24,GM,2289024197,0.1828610897064209,True,26,0
49,0.6,24,BGM,2289024197,0.1871647834777832,True,28,0
50,0.4444444444444444,25,GM,1902264551,0.19871187210083008,False,30,0
51,0.5944444444444444,25,BGM,1902264551,0.1840660572052002,True,28,0
52,0.43333333333333335,26,GM,3200547577,0.17285394668579102,True,24,0
53,0.5944444444444444,26,BGM,3200547577,0.18160700798034668,True,28,0
54,0.4388888888888889,27,GM,2103816446,0.21863603591918945,True,30,0
55,0.6055555555555555,27,BGM,2103816446,0.1907498836517334,True,28,0
56,0.4111111111111111,28,GM,4102099726,0.20499372482299805,False,30,0
57,0.5666666666666667,28,BGM,4102099726,0.09831118583679199,True,14,0
58,0.4222222222222222,29,GM,1055462548,0.20287322998046875,False,30,0
59,0.5944444444444444,29,BGM,1055462548,0.18367600440979004,True,28,0
60,0.4222222222222222,30,GM,2333031846,0.20261716842651367,False,30,0
61,0.6,30,BGM,2333031846,0.18764495849609375,True,28,0
62,0.4388888888888889,31,GM,1637948877,0.20424914360046387,False,30,0
63,0.6,31,BGM,1637948877,0.18679189682006836,True,28,0
64,0.43333333333333335,32,GM,770841460,0.18393898010253906,True,25,0
65,0.5666666666666667,32,BGM,770841460,0.09593915939331055,True,14,0
66,0.40555555555555556,33,GM,220946393,0.1415729522705078,True,21,0
67,0.5944444444444444,33,BGM,220946393,0.19775915145874023,True,28,0
68,0.4222222222222222,34,GM,99247181,0.17845797538757324,True,26,0
69,0.5888888888888889,34,BGM,99247181,0.19476723670959473,True,28,0
70,0.4777777777777778,35,GM,3819699361,0.19561290740966797,False,30,0
71,0.5555555555555556,35,BGM,3819699361,0.09697890281677246,True,14,0
72,0.42777777777777776,36,GM,1953571315,0.19419026374816895,True,28,0
73,0.6111111111111112,36,BGM,1953571315,0.19068431854248047,False,30,0
74,0.4166666666666667,37,GM,1297657761,0.1563270092010498,True,23,0
75,0.5611111111111111,37,BGM,1297657761,0.0943450927734375,True,14,0
76,0.43333333333333335,38,GM,1202109738,0.19918107986450195,False,30,0
77,0.5833333333333334,38,BGM,1202109738,0.18442678451538086,True,28,0
78,0.4166666666666667,39,GM,1344108940,0.21195697784423828,False,30,0
79,0.5944444444444444,39,BGM,1344108940,0.2196042537689209,True,28,0
80,0.4111111111111111,40,GM,678175051,0.23799586296081543,False,30,0
81,0.6,40,BGM,678175051,0.2000288963317871,True,28,0
82,0.43333333333333335,41,GM,2193684862,0.21728920936584473,False,30,0
83,0.6111111111111112,41,BGM,2193684862,0.19550395011901855,True,28,0
84,0.3888888888888889,42,GM,3020131225,0.14803409576416016,True,22,0
85,0.5666666666666667,42,BGM,3020131225,0.1035299301147461,True,14,0
86,0.4222222222222222,43,GM,249208282,0.1810321807861328,True,25,0
87,0.6055555555555555,43,BGM,249208282,0.20032310485839844,True,28,0
88,0.42777777777777776,44,GM,462609789,0.18332195281982422,True,25,0
89,0.55,44,BGM,462609789,0.09812569618225098,True,14,0
90,0.4222222222222222,45,GM,3574762395,0.1662769317626953,True,24,0
91,0.5888888888888889,45,BGM,3574762395,0.18525218963623047,True,28,0
92,0.4722222222222222,46,GM,1950263777,0.1763150691986084,True,26,0
93,0.6055555555555555,46,BGM,1950263777,0.18093013763427734,True,28,0
94,0.5166666666666667,47,GM,248909815,0.2155318260192871,False,30,0
95,0.5555555555555556,47,BGM,248909815,0.10262298583984375,True,14,0
96,0.4722222222222222,48,GM,4079560728,0.20649123191833496,False,30,0
97,0.5944444444444444,48,BGM,4079560728,0.18951082229614258,True,28,0
98,0.45,49,GM,3185666596,0.20474529266357422,False,30,0
99,0.6,49,BGM,3185666596,0.19362783432006836,True,28,0
