,match_ratio,sim,method,seed,elapsed,converged,n_iter,score
0,0.6838709677419355,0,GM,200426005,6.395387887954712,False,30,0
1,0.8338709677419355,0,BGM,200426005,2.511831045150757,True,15,0
2,0.6903225806451613,1,GM,1087836691,5.1186439990997314,False,30,0
3,0.8548387096774194,1,BGM,1087836691,4.520985841751099,False,30,0
4,0.6,2,GM,2808301671,4.392902374267578,False,30,0
5,0.853225806451613,2,BGM,2808301671,3.6719038486480713,True,22,0
6,0.6016129032258064,3,GM,784760485,4.4991371631622314,False,30,0
7,0.853225806451613,3,BGM,784760485,3.7588441371917725,True,25,0
8,0.5693548387096774,4,GM,2134377654,5.047893047332764,False,30,0
9,0.8596774193548387,4,BGM,2134377654,2.3776421546936035,True,13,0
10,0.6338709677419355,5,GM,3776494250,3.942368984222412,True,21,0
11,0.8451612903225807,5,BGM,3776494250,2.018406867980957,True,10,0
12,0.6016129032258064,6,GM,1608776487,6.735034942626953,False,30,0
13,0.8580645161290322,6,BGM,1608776487,4.583952903747559,True,21,0
14,0.5870967741935483,7,GM,4039921112,6.322387933731079,False,30,0
15,0.8564516129032258,7,BGM,4039921112,5.98141622543335,True,25,0
16,0.7129032258064516,8,GM,3274144092,7.733764886856079,True,24,0
17,0.853225806451613,8,BGM,3274144092,2.8288679122924805,True,13,0
18,0.5935483870967742,9,GM,1934341172,7.659245014190674,False,30,0
19,0.8629032258064516,9,BGM,1934341172,3.620290994644165,True,15,0
20,0.614516129032258,10,GM,2688790754,4.743456840515137,True,20,0
21,0.8629032258064516,10,BGM,2688790754,2.527935028076172,True,12,0
22,0.6193548387096774,11,GM,1434873458,5.771046876907349,False,30,0
23,0.8758064516129033,11,BGM,1434873458,2.5705759525299072,True,14,0
24,0.6370967741935484,12,GM,775622225,5.471720933914185,False,30,0
25,0.853225806451613,12,BGM,775622225,2.718935012817383,True,16,0
26,0.6112903225806452,13,GM,896393202,5.235414028167725,False,30,0
27,0.8467741935483871,13,BGM,896393202,2.549380302429199,True,13,0
28,0.6080645161290322,14,GM,4061823154,5.262937068939209,True,29,0
29,0.8419354838709677,14,BGM,4061823154,2.590522050857544,True,13,0
30,0.5951612903225807,15,GM,188119677,4.372964859008789,True,24,0
31,0.8564516129032258,15,BGM,188119677,3.1711459159851074,True,18,0
32,0.6838709677419355,16,GM,2395587335,5.212636947631836,False,30,0
33,0.8435483870967742,16,BGM,2395587335,5.259136915206909,False,30,0
34,0.6741935483870968,17,GM,3029078869,5.496523857116699,False,30,0
35,0.8451612903225807,17,BGM,3029078869,2.463742971420288,True,13,0
36,0.65,18,GM,283784917,5.3787641525268555,True,28,0
37,0.864516129032258,18,BGM,283784917,4.652456760406494,True,24,0
38,0.617741935483871,19,GM,962252164,5.013232946395874,True,25,0
39,0.8612903225806452,19,BGM,962252164,2.7212841510772705,True,14,0
40,0.6709677419354839,20,GM,1784387868,5.711049795150757,False,30,0
41,0.8693548387096774,20,BGM,1784387868,5.164590120315552,False,30,0
42,0.6790322580645162,21,GM,1159172924,5.216505765914917,True,29,0
43,0.8661290322580645,21,BGM,1159172924,5.120355129241943,False,30,0
44,0.6661290322580645,22,GM,1605344868,5.460042953491211,False,30,0
45,0.8435483870967742,22,BGM,1605344868,1.9997179508209229,True,11,0
46,0.6387096774193548,23,GM,510111107,4.674143314361572,True,26,0
47,0.8596774193548387,23,BGM,510111107,2.527937173843384,True,14,0
48,0.6403225806451613,24,GM,3328978217,4.594994783401489,True,25,0
49,0.8693548387096774,24,BGM,3328978217,2.5473830699920654,True,14,0
50,0.6951612903225807,25,GM,3516911780,5.610840082168579,False,30,0
51,0.8596774193548387,25,BGM,3516911780,3.0609302520751953,True,16,0
52,0.6548387096774193,26,GM,2035868681,5.881266117095947,False,30,0
53,0.8548387096774194,26,BGM,2035868681,4.761502027511597,True,24,0
54,0.5919354838709677,27,GM,750328103,6.127058982849121,True,28,0
55,0.853225806451613,27,BGM,750328103,6.0879809856414795,False,30,0
56,0.6903225806451613,28,GM,543093220,6.881162166595459,False,30,0
57,0.853225806451613,28,BGM,543093220,3.691786050796509,True,16,0
58,0.6048387096774194,29,GM,2598394220,6.179156303405762,True,28,0
59,0.8548387096774194,29,BGM,2598394220,2.5681259632110596,True,11,0
60,0.5903225806451613,30,GM,3556076267,5.042257785797119,True,22,0
61,0.8580645161290322,30,BGM,3556076267,5.046633958816528,True,21,0
62,0.6370967741935484,31,GM,949801818,5.301891088485718,True,22,0
63,0.8435483870967742,31,BGM,949801818,3.470705270767212,True,14,0
64,0.635483870967742,32,GM,1694500899,6.391073703765869,False,30,0
65,0.8467741935483871,32,BGM,1694500899,3.0932457447052,True,13,0
66,0.6790322580645162,33,GM,2474310398,6.089681148529053,False,30,0
67,0.8548387096774194,33,BGM,2474310398,3.2312734127044678,True,16,0
68,0.6370967741935484,34,GM,1972082756,6.2601141929626465,False,30,0
69,0.8467741935483871,34,BGM,1972082756,2.142143964767456,True,11,0
70,0.5983870967741935,35,GM,2362226168,4.064116954803467,True,22,0
71,0.8596774193548387,35,BGM,2362226168,5.296911716461182,True,25,0
72,0.6870967741935484,36,GM,1278702089,5.994373083114624,False,30,0
73,0.8451612903225807,36,BGM,1278702089,2.7012689113616943,True,13,0
74,0.6241935483870967,37,GM,4216896082,4.469072103500366,True,19,0
75,0.853225806451613,37,BGM,4216896082,3.633513927459717,True,16,0
76,0.7129032258064516,38,GM,2845066710,5.52272891998291,True,28,0
77,0.8564516129032258,38,BGM,2845066710,2.799208879470825,True,13,0
78,0.6290322580645161,39,GM,4063880573,6.301314830780029,False,30,0
79,0.8564516129032258,39,BGM,4063880573,5.84201192855835,True,29,0
80,0.6225806451612903,40,GM,2529648355,4.561170816421509,True,24,0
81,0.8693548387096774,40,BGM,2529648355,2.979315996170044,True,16,0
82,0.6419354838709678,41,GM,3891770015,4.399168014526367,True,24,0
83,0.8629032258064516,41,BGM,3891770015,3.059283971786499,True,18,0
84,0.6,42,GM,593911353,4.893367767333984,False,30,0
85,0.853225806451613,42,BGM,593911353,2.1087682247161865,True,10,0
86,0.6661290322580645,43,GM,420947523,5.227109909057617,False,30,0
87,0.8548387096774194,43,BGM,420947523,1.975309133529663,True,12,0
88,0.6693548387096774,44,GM,4145912105,4.462845087051392,True,28,0
89,0.8741935483870967,44,BGM,4145912105,4.039026975631714,True,21,0
90,0.5661290322580645,45,GM,1626138927,5.134159803390503,True,25,0
91,0.8467741935483871,45,BGM,1626138927,2.278024911880493,True,13,0
92,0.646774193548387,46,GM,1575935821,5.804487943649292,False,30,0
93,0.8596774193548387,46,BGM,1575935821,2.5238099098205566,True,13,0
94,0.6209677419354839,47,GM,4207534145,4.155192136764526,True,22,0
95,0.8483870967741935,47,BGM,4207534145,2.7684571743011475,True,13,0
96,0.6548387096774193,48,GM,236416385,7.8947389125823975,False,30,0
97,0.8403225806451613,48,BGM,236416385,2.59014892578125,True,11,0
98,0.5967741935483871,49,GM,1344121470,7.462713956832886,True,30,0
99,0.8693548387096774,49,BGM,1344121470,4.064267158508301,True,16,0
