,match_ratio,sim,method,seed,elapsed,converged,n_iter,score
0,0.8181818181818182,0,GM,674938020,0.0019488334655761719,True,10,0
1,0.8181818181818182,0,BGM,674938020,0.0010938644409179688,True,4,0
2,0.8181818181818182,1,GM,376095370,0.0018880367279052734,True,10,0
3,0.8181818181818182,1,BGM,376095370,0.0013301372528076172,True,6,0
4,0.36363636363636365,2,GM,769210173,0.0013382434844970703,True,6,0
5,0.8181818181818182,2,BGM,769210173,0.0008471012115478516,True,4,0
6,0.8181818181818182,3,GM,387682456,0.0015349388122558594,True,10,0
7,0.8181818181818182,3,BGM,387682456,0.001085042953491211,True,6,0
8,0.36363636363636365,4,GM,1528688224,0.0010900497436523438,True,6,0
9,0.8181818181818182,4,BGM,1528688224,0.0012469291687011719,True,7,0
10,0.8181818181818182,5,GM,1159032025,0.0012059211730957031,True,6,0
11,0.8181818181818182,5,BGM,1159032025,0.0010929107666015625,True,6,0
12,0.8181818181818182,6,GM,2022264571,0.0015020370483398438,True,10,0
13,0.8181818181818182,6,BGM,2022264571,0.0010020732879638672,True,5,0
14,0.8181818181818182,7,GM,3667422710,0.0009310245513916016,True,4,0
15,0.8181818181818182,7,BGM,3667422710,0.0008871555328369141,True,4,0
16,0.45454545454545453,8,GM,32531094,0.0010650157928466797,True,5,0
17,0.8181818181818182,8,BGM,32531094,0.0009448528289794922,True,5,0
18,0.8181818181818182,9,GM,652784245,0.0014729499816894531,True,10,0
19,0.8181818181818182,9,BGM,652784245,0.0008099079132080078,True,4,0
20,0.36363636363636365,10,GM,3234507539,0.0011639595031738281,True,7,0
21,0.8181818181818182,10,BGM,3234507539,0.000843048095703125,True,4,0
22,0.8181818181818182,11,GM,3281867960,0.001705169677734375,True,11,0
23,0.8181818181818182,11,BGM,3281867960,0.0013298988342285156,True,8,0
24,0.8181818181818182,12,GM,3746278190,0.0014908313751220703,True,10,0
25,0.8181818181818182,12,BGM,3746278190,0.0008211135864257812,True,4,0
26,0.8181818181818182,13,GM,741522851,0.0015070438385009766,True,10,0
27,0.8181818181818182,13,BGM,741522851,0.0008330345153808594,True,4,0
28,0.36363636363636365,14,GM,1894472239,0.0013790130615234375,True,8,0
29,0.8181818181818182,14,BGM,1894472239,0.0010039806365966797,True,5,0
30,0.36363636363636365,15,GM,617062493,0.0010898113250732422,True,6,0
31,0.8181818181818182,15,BGM,617062493,0.0008571147918701172,True,4,0
32,0.8181818181818182,16,GM,3012767932,0.001519918441772461,True,10,0
33,0.8181818181818182,16,BGM,3012767932,0.0008249282836914062,True,4,0
34,0.36363636363636365,17,GM,2744952936,0.0013108253479003906,True,8,0
35,0.8181818181818182,17,BGM,2744952936,0.0008211135864257812,True,4,0
36,0.36363636363636365,18,GM,387937793,0.0012211799621582031,True,7,0
37,0.8181818181818182,18,BGM,387937793,0.0010461807250976562,True,5,0
